[2024-07-16T05:26:16.336+0530] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2024-07-16T05:26:16.362+0530] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: raw_load_cards.insert_table manual__2024-07-15T23:56:10.673402+00:00 [queued]>
[2024-07-16T05:26:16.370+0530] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: raw_load_cards.insert_table manual__2024-07-15T23:56:10.673402+00:00 [queued]>
[2024-07-16T05:26:16.370+0530] {taskinstance.py:2306} INFO - Starting attempt 1 of 1
[2024-07-16T05:26:16.381+0530] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): insert_table> on 2024-07-15 23:56:10.673402+00:00
[2024-07-16T05:26:16.385+0530] {standard_task_runner.py:63} INFO - Started process 18920 to run task
[2024-07-16T05:26:16.388+0530] {standard_task_runner.py:90} INFO - Running: ['airflow', 'tasks', 'run', 'raw_load_cards', 'insert_table', 'manual__2024-07-15T23:56:10.673402+00:00', '--job-id', '1415', '--raw', '--subdir', 'DAGS_FOLDER/dag_raw_cards.py', '--cfg-path', '/tmp/tmp0iiyutvm']
[2024-07-16T05:26:16.390+0530] {standard_task_runner.py:91} INFO - Job 1415: Subtask insert_table
[2024-07-16T05:26:16.424+0530] {task_command.py:426} INFO - Running <TaskInstance: raw_load_cards.insert_table manual__2024-07-15T23:56:10.673402+00:00 [running]> on host kali
[2024-07-16T05:26:16.485+0530] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='airflow' AIRFLOW_CTX_DAG_ID='raw_load_cards' AIRFLOW_CTX_TASK_ID='insert_table' AIRFLOW_CTX_EXECUTION_DATE='2024-07-15T23:56:10.673402+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-07-15T23:56:10.673402+00:00'
[2024-07-16T05:26:16.485+0530] {taskinstance.py:430} INFO - ::endgroup::
[2024-07-16T05:26:16.505+0530] {logging_mixin.py:188} INFO - card_id`,`customer_id`,`card_number`,`card_type`,`expiration_date`,`security_code`,`ingetion_timestamp
[2024-07-16T05:26:16.817+0530] {logging_mixin.py:188} INFO - ('a8b8b141-0ed4-4fcf-b57f-9c5b1345d7e5', '0574888d-39ab-4f88-8172-677955fa230f', 378566428697274, 'debit', '10/25', 555, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.818+0530] {logging_mixin.py:188} INFO - ('61323375-869a-418c-9493-ab7013c737f6', 'f1318c8e-ee2f-4289-a605-8e05f9ca2c7a', 4582142604565889848, 'credit', '10/27', 626, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.819+0530] {logging_mixin.py:188} INFO - ('65b7b6f1-f3a4-4f95-b949-3859838715b8', '56e8f85c-aa8a-4744-9e6c-855b12e6bc7f', 36455391211988, 'debit', '06/28', 465, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.820+0530] {logging_mixin.py:188} INFO - ('81d46ca0-a767-422d-aafd-ade00bae8c18', 'e55e65bd-7e8b-4d60-9dec-f1918bd4192d', 4021564691421870979, 'debit', '05/25', 469, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.821+0530] {logging_mixin.py:188} INFO - ('f642cb90-6269-4ddf-9350-af4c8a8502ca', '675f7ae6-b268-44cd-a5fa-f47afd006267', 6561894086943937, 'credit', '09/24', 301, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.822+0530] {logging_mixin.py:188} INFO - ('b1369895-dcf8-4186-b0f0-ccc13e452a01', '5793ac3e-9f7e-4716-9f60-9b7097a5ce0a', 501853358759, 'debit', '04/25', 839, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.824+0530] {logging_mixin.py:188} INFO - ('86eba13a-1821-45e9-b038-8c6777f9e15a', '1d726359-5b19-4d9a-a203-1d516bdca806', 30143870251750, 'credit', '02/28', 5343, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.825+0530] {logging_mixin.py:188} INFO - ('1d76dff7-0888-4424-bfef-88177274cdbf', '4e0ff061-5cea-4fe8-87b6-2b5ca6b8a29b', 3541567552103622, 'debit', '12/27', 9408, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.826+0530] {logging_mixin.py:188} INFO - ('317a74f2-65a5-402b-b34b-5adc6dd984a7', '31de9d12-13a9-446c-beb7-cd0205542927', 4980240701480843384, 'credit', '10/26', 193, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.827+0530] {logging_mixin.py:188} INFO - ('03d46d9a-3144-4979-b938-ec5962ce4910', '42890efb-e50c-4ce5-b0ad-e2f7d59df8c5', 4207190918703044, 'debit', '03/28', 313, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.828+0530] {logging_mixin.py:188} INFO - ('1ba42fca-a284-437a-b259-55b7aafbb829', 'a4f52a9a-f1bd-4d10-a0e2-2fc339f685b6', 4524637260260594979, 'debit', '12/27', 883, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.829+0530] {logging_mixin.py:188} INFO - ('a78e371c-9dc9-485e-a26a-f55cb008db2a', '56c1cc1a-a0fa-4fcb-9068-268f2be60143', 2244611494549971, 'credit', '12/24', 843, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.829+0530] {logging_mixin.py:188} INFO - ('61c2a146-2aa3-4180-8a31-44aba0dcf3e7', '4c3abe9b-7faa-468f-bbdf-3a9164e2b091', 2224482984293676, 'debit', '03/26', 564, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.830+0530] {logging_mixin.py:188} INFO - ('bb3b64f3-bfed-466c-9baf-1a2b2895b930', '9ceb7144-c8e1-4990-bafb-3d3f22a08fc2', 30510560756639, 'credit', '06/28', 8117, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.830+0530] {logging_mixin.py:188} INFO - ('6085bfae-327b-42af-b10e-a67b0d02a11a', '5d3f3c04-151b-4ded-a2fe-4379e75bf383', 2720845500652261, 'debit', '07/26', 801, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.831+0530] {logging_mixin.py:188} INFO - ('e1c22994-e4fb-439d-a7ab-53a518ff9a90', '74a5754b-189c-4d0a-bbf3-b3ead64dd63e', 2532185051296137, 'credit', '07/27', 308, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.831+0530] {logging_mixin.py:188} INFO - ('772fa0cf-68bb-4b01-8b26-ca8c06dfebaf', '788fa84a-bc90-44aa-8453-70ea6c98366c', 4814037855522777, 'credit', '12/24', 964, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.832+0530] {logging_mixin.py:188} INFO - ('13eb6eab-2911-4e85-9726-cf932c74eaee', '8b2cd53e-7593-42b0-81db-15024fc4c84e', 2345054270547711, 'debit', '08/25', 308, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.832+0530] {logging_mixin.py:188} INFO - ('09c6ac00-bee2-4acc-8cae-0dfd884f9175', 'fc6c9cda-f74d-4cc5-9c3e-d5bfe059c4d9', 4347941796022296525, 'debit', '07/24', 719, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.833+0530] {logging_mixin.py:188} INFO - ('0c7fba5a-7b02-401f-9a47-ebbcb8d13784', 'eceaa5d2-3e16-4ca3-a183-96029983d807', 4085412358673504255, 'credit', '11/27', 314, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.834+0530] {logging_mixin.py:188} INFO - ('86fc56f8-53f2-4d25-b7ab-cac72338aeec', '73be12d3-6020-46b7-ae2b-a09f8791d001', 3559992786823465, 'debit', '08/26', 905, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.834+0530] {logging_mixin.py:188} INFO - ('3f0d0c77-5f21-414c-93f9-2618c54d42d4', '4f662789-ddb7-440e-94a9-6672d1ea1502', 372344179808912, 'debit', '01/27', 751, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.835+0530] {logging_mixin.py:188} INFO - ('d378f915-d358-48df-bab7-c53897bcadfa', '8cb7cce6-3b05-4e81-9c67-a11a21211ab3', 2277806652233257, 'debit', '11/25', 670, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.835+0530] {logging_mixin.py:188} INFO - ('0ef622e9-6ac5-459d-ae47-9084ddfa76d8', '0d4435ef-1f62-4457-9ebd-565e4f713937', 3509593682595248, 'credit', '04/28', 609, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.836+0530] {logging_mixin.py:188} INFO - ('3e2b4b0b-ba98-4663-844b-e3a5c4c1a85d', 'f4d448b6-5f24-4da6-a39d-bf503887b403', 6553615248037114, 'debit', '07/26', 181, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.837+0530] {logging_mixin.py:188} INFO - ('f6b7a33d-caf6-4624-9cc2-7adea28f18f4', 'dd3a185a-920b-4038-9e7a-f169948a9a79', 30432900548081, 'credit', '01/26', 998, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.837+0530] {logging_mixin.py:188} INFO - ('ad3f99f1-71f9-44b2-8f3e-9f8439a46a44', '4ea4533d-5e09-418b-b71b-05b302c897a7', 2720485669257527, 'credit', '12/27', 460, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.838+0530] {logging_mixin.py:188} INFO - ('a35f2be8-d97f-4f8c-9d6a-6221b61cbe0a', 'd18d609e-b281-4660-ab15-01fddd8881da', 4384499864365, 'credit', '11/27', 111, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.839+0530] {logging_mixin.py:188} INFO - ('7764c10e-627b-4a79-b8b8-88aed834ef12', '3b79b600-6a04-4c83-99a7-3cd76d1a7e2c', 2584957514321570, 'debit', '03/28', 793, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.839+0530] {logging_mixin.py:188} INFO - ('1f2323c4-5a63-4276-8902-277e8b14f26d', 'd10823d3-3fa5-42ba-9bfd-cf105b23d003', 6011432966162785, 'credit', '11/25', 175, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.840+0530] {logging_mixin.py:188} INFO - ('4db90052-0ac9-44e6-a4fc-f1d5feb8e227', '0bf2eb60-a269-4ff1-ad95-780799ec53d0', 372480460628971, 'debit', '04/25', 283, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.840+0530] {logging_mixin.py:188} INFO - ('5400c223-667d-4533-99bf-4039684ee508', 'a75c4daf-4609-4e53-b3a8-8ef2d1e84e30', 3532131338941408, 'credit', '05/25', 656, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.841+0530] {logging_mixin.py:188} INFO - ('fc21f93e-29d8-4ca1-ae30-f0faa6998ae9', 'ccab8c5b-1b76-4ebc-ad6b-8371f813f446', 6011197699152904, 'credit', '03/28', 485, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.842+0530] {logging_mixin.py:188} INFO - ('091e2ac2-4fb8-447d-978b-ae035f9a3ace', '902c5049-6f87-4628-a1ef-d91cec7ecb2f', 3508176702615245, 'debit', '11/26', 374, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.842+0530] {logging_mixin.py:188} INFO - ('fce7e8aa-a690-4e39-8526-2580c1de9e48', '111ea622-8bc4-476b-89ab-1b85bb8d187a', 4126882632499440, 'credit', '02/28', 778, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.842+0530] {logging_mixin.py:188} INFO - ('dabc638d-7766-4554-ba3d-786cbc627de9', '1d89b13c-a5fb-4a55-824e-a9d825169b1f', 4468695981049566, 'credit', '03/27', 968, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.843+0530] {logging_mixin.py:188} INFO - ('fc475876-a0c4-4c0d-8e1f-45ae6b8e3c41', '7f340e7a-2de3-4105-a6b9-3bf369019338', 4323720055642511, 'debit', '07/28', 119, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.843+0530] {logging_mixin.py:188} INFO - ('18e9adea-18de-45ff-8da3-fbc84d690cae', 'c9ed0d72-a58d-432a-868e-ca457a067595', 30563509834215, 'credit', '11/26', 581, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.844+0530] {logging_mixin.py:188} INFO - ('6c3bd794-714e-4d83-9ea2-84cb5afcdd54', 'f860fc1f-4c53-458f-9210-2d606b4d698a', 180066437710364, 'debit', '10/24', 317, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.844+0530] {logging_mixin.py:188} INFO - ('1fc15e39-5210-446c-86f6-10fa2438114d', 'fc6c9cda-f74d-4cc5-9c3e-d5bfe059c4d9', 6599935457388321, 'debit', '04/25', 718, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.845+0530] {logging_mixin.py:188} INFO - ('d22fcdba-588f-43e0-8364-d75843cc3dab', '1738eaf4-4a20-4da9-919a-67a20e6cbcce', 30557297582929, 'debit', '06/28', 404, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.845+0530] {logging_mixin.py:188} INFO - ('32980728-36bc-48a6-9afb-da412a7c4cf4', '5af703bb-4ab7-4645-8a74-7e247e587bf9', 6011539093947142, 'debit', '02/28', 229, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.845+0530] {logging_mixin.py:188} INFO - ('140c6af0-ad2a-40e2-ae8d-3fb2de1ee6c3', '82f6fe76-26c6-4038-8bb2-4e3ce5b740fe', 3561901661750640, 'debit', '09/26', 560, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.846+0530] {logging_mixin.py:188} INFO - ('1ec39828-14a9-4d23-a84a-eb2bee3a3f9f', 'f3c75380-b09c-42f9-ac7d-0b5073186020', 6011085884346953, 'credit', '06/27', 615, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.846+0530] {logging_mixin.py:188} INFO - ('3ce6f363-7ff3-48c0-ba98-050a0685e1c1', '68ec35cc-150d-44b3-a6c8-d6627bf6a954', 4570137292701234, 'credit', '05/27', 458, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.847+0530] {logging_mixin.py:188} INFO - ('296dcb30-39e0-4606-b4c2-4d94b901f5d3', 'a75c4daf-4609-4e53-b3a8-8ef2d1e84e30', 2231579700142367, 'credit', '02/25', 367, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.847+0530] {logging_mixin.py:188} INFO - ('52591bb8-519b-439d-ba99-9ca9df7c6f2e', 'ccab8c5b-1b76-4ebc-ad6b-8371f813f446', 180075940744224, 'debit', '04/27', 652, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.847+0530] {logging_mixin.py:188} INFO - ('8703b587-8bbb-40bc-8ac4-c976736baaf4', 'd2356288-0853-49e1-8aaa-321a2253f853', 4457262967969, 'credit', '04/25', 128, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.848+0530] {logging_mixin.py:188} INFO - ('90cf9842-b712-4753-a102-be1894f8ce3c', '748b1144-119c-4589-a8b4-042d0b04de70', 213107921616880, 'credit', '08/25', 331, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.848+0530] {logging_mixin.py:188} INFO - ('b25eadf7-e1da-4176-813b-98c743a474fc', '9a1cb6cc-e159-4fab-a5c2-6f1f87969762', 180002133596997, 'debit', '03/26', 64, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.849+0530] {logging_mixin.py:188} INFO - ('ca5275b2-d2f3-408c-b94e-ca78548354d7', '90888659-9d53-48d3-8b57-2c6b11b6ddaf', 2263399244777169, 'debit', '08/27', 223, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.850+0530] {logging_mixin.py:188} INFO - ('36763693-5299-4ca7-9d5c-4f87986ff540', '0b0779c5-c084-40b4-b332-42a9724cb0d0', 676138467037, 'debit', '12/24', 780, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.851+0530] {logging_mixin.py:188} INFO - ('1c343e29-8f0b-41a4-8500-22fe66f9af6b', 'f525ba26-0f1a-4e34-a667-f595591fc2f9', 4648576841276917, 'debit', '11/25', 270, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.852+0530] {logging_mixin.py:188} INFO - ('d22878dd-9bf9-42a0-a942-f8bfc06b631a', 'bcb0ca25-d536-4fb1-9a23-a3c8244749e5', 4747001295354839, 'debit', '08/25', 814, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.853+0530] {logging_mixin.py:188} INFO - ('3e934a81-946a-462a-8ec9-58aad41937f9', '6aea6211-cad1-479e-873e-db9477f88fee', 379077780040623, 'credit', '02/27', 540, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.853+0530] {logging_mixin.py:188} INFO - ('680cbec6-a9eb-441b-a46f-350a4a21142e', '79f5c636-19b3-456d-b37f-4e84c85dfcd2', 38869868867783, 'credit', '11/27', 329, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.854+0530] {logging_mixin.py:188} INFO - ('508724b7-916e-4b3b-a3a7-46ae8463bd1b', '1d89b13c-a5fb-4a55-824e-a9d825169b1f', 4426645128417342, 'debit', '11/24', 2885, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.854+0530] {logging_mixin.py:188} INFO - ('870d3532-8753-4a31-adb4-4c69c3a4f743', '9a794fe5-4692-4463-9caa-fa200d6fb0f0', 6543624803960705, 'credit', '12/24', 432, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.854+0530] {logging_mixin.py:188} INFO - ('5207a7b5-8ab8-4c7c-86a1-9b0091fecee3', '63268b95-f747-4fcb-93cf-b6a857c61aa0', 3549034036759828, 'debit', '01/28', 174, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.855+0530] {logging_mixin.py:188} INFO - ('3d4efa48-2f0f-4507-9eb1-fa4ce2be689c', '8ffbb7d6-93fb-4be3-9ec7-23985d6757ba', 4196570325503306, 'debit', '11/27', 150, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.855+0530] {logging_mixin.py:188} INFO - ('ed99368e-315f-4a79-830c-611e072ed24b', '31de9d12-13a9-446c-beb7-cd0205542927', 4464584289308901484, 'debit', '03/27', 541, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.856+0530] {logging_mixin.py:188} INFO - ('02d46532-916d-498e-bbf6-454182384e45', '02a3af50-e1b4-44cb-90d2-e98692c416de', 3586228246549292, 'credit', '10/24', 714, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.856+0530] {logging_mixin.py:188} INFO - ('1a0bbaf0-33fd-41c9-ada3-4545910e8689', '5b4b408b-f6b4-4373-9f23-17f481722af1', 4220066078888796, 'credit', '01/27', 644, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.857+0530] {logging_mixin.py:188} INFO - ('7b474ca6-a91d-4ec5-a003-931930ef2a75', '9bb0b43b-dce3-4c00-9e18-2df06000e846', 30276812098044, 'credit', '12/24', 9791, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.858+0530] {logging_mixin.py:188} INFO - ('5df2bc73-8092-437a-9318-359cf7b44851', '7336d2b1-35fc-46c7-89d2-737b4d6186c9', 30054061795101, 'debit', '12/27', 383, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.858+0530] {logging_mixin.py:188} INFO - ('e7b0a2b9-5e68-4b12-acee-0a2f1b78935b', '98948ac9-543c-4e7b-b493-99193b743d79', 4017460818369830375, 'debit', '06/28', 433, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.859+0530] {logging_mixin.py:188} INFO - ('76546b88-c690-460a-a4e0-35347b5dd65e', '16898fca-a4c0-48f4-8899-6f58c22d76b0', 4628496342950977711, 'debit', '03/27', 768, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.859+0530] {logging_mixin.py:188} INFO - ('8457b546-a844-41fd-baeb-7b3e43e568b1', '2802defc-d5db-4226-b130-10d75c970cd6', 3599656699040135, 'debit', '03/28', 101, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.860+0530] {logging_mixin.py:188} INFO - ('9e9428fc-0152-4dba-a92b-b4b2b845f736', 'b42d3fdb-45ac-43f0-b914-43ee5c99c6d7', 60446090387, 'credit', '08/26', 358, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.861+0530] {logging_mixin.py:188} INFO - ('322c2bd9-deb0-444e-a8d9-0f7f7ca9d0c7', '04433708-4b6a-4c25-9ffc-f5fbae9c143b', 30234577586356, 'credit', '10/24', 179, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.861+0530] {logging_mixin.py:188} INFO - ('9de705fd-caf3-49f9-a637-067ec4e8e284', '3024e122-43f6-44de-9f53-84dee2c186d0', 4045710589055154, 'debit', '12/25', 882, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.862+0530] {logging_mixin.py:188} INFO - ('27d45320-266d-49ff-8469-7003393862c8', '264ed628-9a75-4753-9126-3e4c28fe6e40', 5215014393964482, 'debit', '12/24', 628, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.863+0530] {logging_mixin.py:188} INFO - ('42e69f1e-5a89-4297-a100-7ea30fe7bf05', 'd8e5d9fd-8f33-4ebd-9868-3e531deb1249', 213134175838200, 'credit', '08/27', 308, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.863+0530] {logging_mixin.py:188} INFO - ('ca202434-74d6-4a30-98f0-8af84f81bb2c', '23d8e54e-9227-4242-a78d-ecf888b43d23', 370566847349612, 'credit', '05/28', 163, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.864+0530] {logging_mixin.py:188} INFO - ('c4b7c645-ee0e-4a5d-9af5-c7e948d95a72', '5d3c8deb-d8c8-47c6-8b19-1cf4d14f1c72', 30466426755762, 'credit', '08/26', 241, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.864+0530] {logging_mixin.py:188} INFO - ('7399c9dc-c1cc-4650-9e03-76967410dd15', '7550e177-a088-40d1-8bd3-c9a5ce181f29', 371138039957609, 'credit', '05/27', 302, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.865+0530] {logging_mixin.py:188} INFO - ('d7d2fa39-b301-44a9-83e2-eaebcfb69688', '2d97f178-ea8d-44a0-b626-da1d969fe9d7', 4944430957391733132, 'debit', '07/24', 296, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.865+0530] {logging_mixin.py:188} INFO - ('bf01c335-cede-4972-8d10-cb14de5e5032', '65bd5265-17d3-4186-a4e1-a8cb596dbc36', 3550517520278764, 'debit', '11/26', 751, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.866+0530] {logging_mixin.py:188} INFO - ('6a045124-61a2-416e-825e-b5bf6c1b61ed', 'db4470b1-5630-42db-b1a4-ad34eb0a189b', 675997450100, 'debit', '06/26', 548, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.868+0530] {logging_mixin.py:188} INFO - ('71374dc1-a0a6-46fb-915e-3d94dc9fd29f', '92fd619a-bf27-4914-8c79-9e874c82a40a', 4581947481508, 'debit', '04/25', 595, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.869+0530] {logging_mixin.py:188} INFO - ('7d1154d0-5caa-4b80-859c-361a1049cf29', 'b99e6039-10a9-4326-8f79-3f76caa84821', 3528518587394683, 'debit', '09/27', 769, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.870+0530] {logging_mixin.py:188} INFO - ('b5715954-75a7-4449-9aa1-7ec711897c05', 'e4606d2a-a666-4db5-b4f1-397d648868d7', 38052097206251, 'credit', '12/24', 733, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.870+0530] {logging_mixin.py:188} INFO - ('6fae7425-d27b-4d4f-9ba1-1c9be65d3294', '39922b61-4d87-45f8-8751-055ad9d8a8c1', 2260402502730160, 'credit', '10/25', 575, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.871+0530] {logging_mixin.py:188} INFO - ('9af3b6d3-1c7e-4df2-b3f4-215ae0661631', 'cd32bc35-d1b0-45a4-931e-d9ce856d9f7c', 4655453399320678753, 'debit', '10/25', 665, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.871+0530] {logging_mixin.py:188} INFO - ('7ef60482-403e-42e0-aade-9319fba43722', '75c0a4e8-07a8-490b-a72b-1d13f4a99972', 4936351695276, 'debit', '08/24', 720, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.872+0530] {logging_mixin.py:188} INFO - ('bd0a20ab-4ce2-4f1e-9577-c4173bfa24f7', '18651a27-489d-410f-a166-bc564f8e8110', 38567443028562, 'credit', '12/27', 833, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.872+0530] {logging_mixin.py:188} INFO - ('37bcecf5-e395-4fcf-a195-3cea34ff3705', '72ecd84d-0c29-44f3-b1ca-a16e79d8f0b5', 3523438525241083, 'debit', '11/24', 582, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.873+0530] {logging_mixin.py:188} INFO - ('5cbf3e7e-4d30-4ffd-a03f-f5d9706c9ba4', 'f95c4c68-b006-489d-bdf6-34944c44809e', 4356779132389579, 'debit', '02/27', 972, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.873+0530] {logging_mixin.py:188} INFO - ('8f9f8ed3-c6ad-4cd1-a614-67d70ac58a54', '4b736cf6-0efa-499e-b094-b85ed9e2680e', 4848109500583619, 'credit', '08/24', 228, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.874+0530] {logging_mixin.py:188} INFO - ('4cb9a3e5-5292-46b3-b689-e264ee9400ab', '928f7d3c-4a27-4313-a74b-a7aa02e45bdb', 4412176359589, 'debit', '10/27', 128, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.875+0530] {logging_mixin.py:188} INFO - ('c3ba35fa-99a1-43e2-9b41-7ebc0771ca50', '8e60366a-16ef-436d-b03e-4b7af70c9ed9', 4735561290682, 'credit', '05/27', 187, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.875+0530] {logging_mixin.py:188} INFO - ('7752de68-2104-4126-ae3a-a65ea96feada', 'e7de63b4-3801-468d-9373-9f7fc3abed49', 377266478853411, 'credit', '10/27', 540, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.876+0530] {logging_mixin.py:188} INFO - ('e8dc13b0-1550-48e4-950d-da9114111a08', '4b426c85-2522-45c9-b271-e77c80a2d890', 4469973300091075, 'debit', '08/26', 425, Timestamp('2024-07-16 05:26:16.503890'))
