[2024-07-13T18:46:48.924+0530] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2024-07-13T18:46:49.310+0530] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: raw_load_employees.insert_table manual__2024-07-13T13:16:38.211013+00:00 [queued]>
[2024-07-13T18:46:49.339+0530] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: raw_load_employees.insert_table manual__2024-07-13T13:16:38.211013+00:00 [queued]>
[2024-07-13T18:46:49.340+0530] {taskinstance.py:2306} INFO - Starting attempt 1 of 1
[2024-07-13T18:46:49.390+0530] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): insert_table> on 2024-07-13 13:16:38.211013+00:00
[2024-07-13T18:46:49.415+0530] {standard_task_runner.py:63} INFO - Started process 45053 to run task
[2024-07-13T18:46:49.423+0530] {standard_task_runner.py:90} INFO - Running: ['airflow', 'tasks', 'run', 'raw_load_employees', 'insert_table', 'manual__2024-07-13T13:16:38.211013+00:00', '--job-id', '1308', '--raw', '--subdir', 'DAGS_FOLDER/dag_raw_employees.py', '--cfg-path', '/tmp/tmp7vurkmnt']
[2024-07-13T18:46:49.427+0530] {standard_task_runner.py:91} INFO - Job 1308: Subtask insert_table
[2024-07-13T18:46:49.560+0530] {task_command.py:426} INFO - Running <TaskInstance: raw_load_employees.insert_table manual__2024-07-13T13:16:38.211013+00:00 [running]> on host kali
[2024-07-13T18:46:49.784+0530] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='airflow' AIRFLOW_CTX_DAG_ID='raw_load_employees' AIRFLOW_CTX_TASK_ID='insert_table' AIRFLOW_CTX_EXECUTION_DATE='2024-07-13T13:16:38.211013+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-07-13T13:16:38.211013+00:00'
[2024-07-13T18:46:49.785+0530] {taskinstance.py:430} INFO - ::endgroup::
[2024-07-13T18:46:49.864+0530] {logging_mixin.py:188} INFO - employee_id`,`branch_id`,`name`,`position`,`salary`,`hire_date`,`ingetion_timestamp
[2024-07-13T18:46:50.312+0530] {logging_mixin.py:188} INFO - ('b46e540f-5558-48ee-a233-c9773a68a724', 'b2a0f88f-c198-42ab-a974-d59d158977c5', 'James Lawson', 'teller', 44394.33, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.313+0530] {logging_mixin.py:188} INFO - ('d2c2cc5e-4059-4fff-a7e5-a44509b962b0', '9c14c663-4f29-440e-88b3-4a3c08948a45', 'Michael Diaz', 'manager', 44129.5, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.315+0530] {logging_mixin.py:188} INFO - ('78479338-5b77-49ed-9003-8b5268e07444', '9fa7d42d-bc6e-4f96-9d2a-21f2e536e1c0', 'Angela Mendez', 'customer service', 60414.69, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.316+0530] {logging_mixin.py:188} INFO - ('1331ef09-cd99-498a-9761-8fa82eb881a6', '7bed5ed9-c69b-4e7d-bae9-6cff87c7e181', 'Vicki Avila', 'security', 119334.11, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.319+0530] {logging_mixin.py:188} INFO - ('e2a8c154-6319-46eb-8559-79e5aba740fa', 'afec9c92-b0ba-4602-88a7-b7b54ef26fba', 'Jacqueline Byrd', 'security', 103350.18, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.320+0530] {logging_mixin.py:188} INFO - ('9dedd205-a01d-40ec-8d5c-aa801e3dc275', '12eac149-5da8-4b60-9151-330dd6c81959', 'Laura Estrada', 'manager', 112357.76, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.322+0530] {logging_mixin.py:188} INFO - ('e958d2b4-d7a1-418d-81eb-50617053e4e5', '1fd08f4d-91ce-4d6d-b34b-b9560e3bd055', 'David Cherry', 'customer service', 68919.11, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.323+0530] {logging_mixin.py:188} INFO - ('76927c6d-7f24-42b9-8036-85327fdcbd56', '1345ccac-9b98-4425-a830-bd56240b312f', 'Andrew Cowan', 'customer service', 116535.0, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.325+0530] {logging_mixin.py:188} INFO - ('cc86e7d6-e4fb-441a-bd0a-ffb4e69635cd', 'e5c825d2-7221-4ed6-9929-30c0e7763ac8', 'Judy Tran', 'teller', 46477.0, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.327+0530] {logging_mixin.py:188} INFO - ('cd017500-5520-4cde-b228-14a57e1fd3c1', '4fc1b986-c0b3-4bd3-b58f-25a90ddb0707', 'Linda Gallegos', 'manager', 56171.12, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.328+0530] {logging_mixin.py:188} INFO - ('a4b069f1-6154-4aa2-96b9-2020a4453200', '4d819a1c-f067-4b87-8c03-f0e3ed85e0f7', 'Brian Lee', 'teller', 50891.37, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.330+0530] {logging_mixin.py:188} INFO - ('5ee9d0b8-e57a-411f-a21e-a6dda1de65f4', '24748b17-fcea-4ac6-9feb-0b240dd60044', 'Pamela Wright', 'customer service', 71197.77, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.332+0530] {logging_mixin.py:188} INFO - ('5d4354ac-9e2e-4ea9-a405-2f7ef22aeed2', 'd65be54f-d583-419e-b41d-9156ee90f41f', 'Alice Medina', 'security', 75357.42, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.333+0530] {logging_mixin.py:188} INFO - ('9c1dc992-0043-4407-86e8-4b8473b69236', '259e585c-76d8-4eb9-a29c-6f39c0437f7b', 'Kayla Gilmore', 'security', 88132.5, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.335+0530] {logging_mixin.py:188} INFO - ('0d599269-8489-457e-99a3-b10c84632bda', '0cde40e7-98df-44a5-835d-ee72f4bf1428', 'Robin Cooke', 'teller', 44803.67, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.336+0530] {logging_mixin.py:188} INFO - ('2df254d0-dba7-4931-bf09-29ab8fcd5ea2', '4c323c9d-1185-4943-ba98-c2d9f3e264eb', 'Lori Clark', 'manager', 35234.58, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.338+0530] {logging_mixin.py:188} INFO - ('29b40fdb-f7a3-4a25-b404-ed63bd1c92f9', '5f25edbc-c361-400f-aa86-112014b66b65', 'Elaine Shelton', 'security', 67155.94, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.340+0530] {logging_mixin.py:188} INFO - ('436d4388-602e-4ec1-89f4-cdf676373536', 'e5c825d2-7221-4ed6-9929-30c0e7763ac8', 'James Branch', 'security', 79666.08, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.342+0530] {logging_mixin.py:188} INFO - ('1c42c492-46e1-459a-9be6-bd47e56da452', 'a33da548-a422-4704-a1f9-bbec4d809cc4', 'Jennifer Clark', 'manager', 110975.9, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.344+0530] {logging_mixin.py:188} INFO - ('0db1477f-8d2f-40e8-b1f7-dd5489a7e335', 'ca53c679-a2b3-49fd-b997-02286e611beb', 'Brenda Rice', 'customer service', 30240.04, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.349+0530] {logging_mixin.py:188} INFO - ('f453812e-6e75-470d-897a-c319599ac866', '24748b17-fcea-4ac6-9feb-0b240dd60044', 'Joseph Weeks', 'manager', 116365.35, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.351+0530] {logging_mixin.py:188} INFO - ('051c9c96-3a6b-4c42-8e5f-8f4e6ca17b35', '130dc240-e4e3-42ce-8044-d79c5570ae49', 'Jose Rogers', 'teller', 73719.71, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.353+0530] {logging_mixin.py:188} INFO - ('d91b4117-5bf5-424a-8c5e-cea18ccea1bc', 'dab54483-7041-4d76-ac95-934241f3d49f', 'Timothy Torres', 'security', 109123.48, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.359+0530] {logging_mixin.py:188} INFO - ('4cdd91ec-ffa7-483f-b21a-5d8bf11b9c8d', '2c57c68e-40fb-48ae-90dd-710e1e7917ed', 'Tiffany Harvey DVM', 'security', 43549.94, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.360+0530] {logging_mixin.py:188} INFO - ('29b64bbb-908c-4bde-8120-80d35fddade2', '808822a0-b84c-48fc-acff-7c8b151961d9', 'Jennifer Hill', 'security', 66990.04, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.361+0530] {logging_mixin.py:188} INFO - ('4155b944-4f8b-4471-97cd-345348584af4', 'ca53c679-a2b3-49fd-b997-02286e611beb', 'Benjamin Costa', 'customer service', 96160.84, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.362+0530] {logging_mixin.py:188} INFO - ('f6c58043-10a2-41a3-80da-c2529de2f5c9', 'ba8b8247-eb2c-4b37-b321-520ddeeb6fb2', 'Benjamin Bradley', 'customer service', 86872.05, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.364+0530] {logging_mixin.py:188} INFO - ('53f8cda1-c5b0-4c7d-ae91-07716f777a06', 'd65f081a-192f-4e17-ad29-8a7e163bd40e', 'Andrew Matthews', 'teller', 61634.87, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.365+0530] {logging_mixin.py:188} INFO - ('d4d4dab3-792a-4c3b-8ff7-90646bb30f85', '63edbb36-10ed-429c-8111-3260eadc6f50', 'Paul Beasley', 'teller', 86169.37, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.367+0530] {logging_mixin.py:188} INFO - ('b4ea6e6a-8fbb-42c8-8dfc-dc2fd6dadd5b', '421f1f2c-a4e5-4c50-81e4-6a86c107193e', 'Anne Greene', 'customer service', 97710.4, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.368+0530] {logging_mixin.py:188} INFO - ('b9a6490a-56da-4424-b4f2-bf4f4ccf8f59', 'afec9c92-b0ba-4602-88a7-b7b54ef26fba', 'Rachel Nelson', 'security', 98593.39, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.370+0530] {logging_mixin.py:188} INFO - ('37ce2745-7d1b-40b4-a2cb-b3e804e74672', 'a4faeda3-7786-4192-96ec-1e6529ee5a7b', 'Shawn Medina', 'manager', 57793.7, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.372+0530] {logging_mixin.py:188} INFO - ('21b7fa5f-8671-4df1-88a8-fa009ecf9fd6', 'f2ab6589-fd2c-44f3-bbeb-2553576e4d3c', 'Andrew Chase', 'manager', 77331.53, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.375+0530] {logging_mixin.py:188} INFO - ('6d026263-ff10-4a17-b32f-39c84ca6342c', 'f2ab6589-fd2c-44f3-bbeb-2553576e4d3c', 'Frederick Williams', 'teller', 34028.46, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.377+0530] {logging_mixin.py:188} INFO - ('7db5f32b-9417-448b-b3f7-9c7c812993f2', 'eb952667-6330-417b-9263-98441e425873', 'Timothy Burns', 'security', 86878.27, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.378+0530] {logging_mixin.py:188} INFO - ('1b2d456e-5baa-42d8-a5be-77228a382087', '3cc19ebb-1f39-4ba3-9c3c-926052ae7649', 'Stacey Erickson', 'manager', 58829.55, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.379+0530] {logging_mixin.py:188} INFO - ('52318979-0d25-4df3-810b-d043143c1a82', '6dbc843f-d8ad-4c42-80d1-1a84621173a4', 'Jennifer Mills', 'manager', 61508.4, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.382+0530] {logging_mixin.py:188} INFO - ('e55cb695-c4ec-4095-bddb-6c64afac3854', '6bd99cd9-181c-4009-9d1d-fc960ebe3446', 'Thomas Myers', 'security', 74321.51, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.386+0530] {logging_mixin.py:188} INFO - ('6de5c9ec-0c7f-4415-9745-fec1e5b35569', '2eb620b4-a6bc-41b7-a5a7-e15c3f535360', 'Gregory Moore', 'teller', 64505.71, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.387+0530] {logging_mixin.py:188} INFO - ('701855dc-6a4a-40fc-8c6e-423f6cc8ae62', 'd65be54f-d583-419e-b41d-9156ee90f41f', 'Jeffrey Logan', 'manager', 114423.94, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.395+0530] {logging_mixin.py:188} INFO - ('24b827a4-5a98-4a34-84f9-d0f37d219ca7', 'f2ab6589-fd2c-44f3-bbeb-2553576e4d3c', 'Andrew Mitchell', 'teller', 47863.38, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.396+0530] {logging_mixin.py:188} INFO - ('d3fc3087-2221-454e-a0a1-7dfdc9d19c8e', 'f5672011-5eb8-489a-bd7c-1b71ce427ff5', 'James Smith', 'security', 85661.48, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.398+0530] {logging_mixin.py:188} INFO - ('19881378-8ec0-4f4a-9dc9-fb1217d941f1', '8b814633-a85f-4dd5-b16c-7af1be2f7022', 'Denise Mullins', 'teller', 53632.03, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.400+0530] {logging_mixin.py:188} INFO - ('0b09c3df-9c9e-4ce1-9ba2-b6222e6cd05b', '501edf4b-346f-4d98-b253-def1381e9aaf', 'Christopher Porter', 'customer service', 96136.16, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.403+0530] {logging_mixin.py:188} INFO - ('23a883c0-c883-4f51-8bad-1cc74bf625cb', '6dbc843f-d8ad-4c42-80d1-1a84621173a4', 'Maria Thompson', 'teller', 103031.47, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.411+0530] {logging_mixin.py:188} INFO - ('4bdd5cb3-f44e-478a-92c4-9511b9453654', '8b814633-a85f-4dd5-b16c-7af1be2f7022', 'Joshua Harris', 'customer service', 47449.83, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.414+0530] {logging_mixin.py:188} INFO - ('2d2bf42d-4188-4821-b7eb-fafaf5d0e161', '96baf2e6-953f-4cd4-85a1-fe187248553f', 'Carolyn Sanchez', 'teller', 65465.66, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.416+0530] {logging_mixin.py:188} INFO - ('be1c8fff-8f40-4877-95fa-5d802dcc4f4f', '8124d67f-c683-4821-abad-a9cb96bf82ec', 'Mary Huff', 'customer service', 80889.85, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.422+0530] {logging_mixin.py:188} INFO - ('64aa494f-87b5-4366-bdbd-b431fbdcb087', '92e39db0-70f5-465e-bed4-35b545b43395', 'Mary Baker', 'security', 77945.39, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.424+0530] {logging_mixin.py:188} INFO - ('99ddcd51-e0e2-47b9-9af3-9cd3ebb60d45', 'a68ced35-dd01-487e-b2bf-4de03446684e', 'Heather Parks', 'teller', 70148.75, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.428+0530] {logging_mixin.py:188} INFO - ('c15dc371-783d-460a-8868-ea7b03777129', 'a20f9686-38b4-4e66-b342-a45f3eb3e79a', 'Alexander Perez', 'teller', 47664.9, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.432+0530] {logging_mixin.py:188} INFO - ('90fbfdcd-4147-41b3-82a8-0644d660e03d', 'aa4c2fe0-2633-478c-b1bb-9bdbf87a072b', 'Lauren Ward', 'security', 102662.28, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.435+0530] {logging_mixin.py:188} INFO - ('8a9b02d7-1503-4556-9eb9-08e9c3875c68', '7bd6ba19-fcd4-4b58-99ec-75c54faa9edd', 'Shannon Rivera', 'customer service', 104111.01, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.440+0530] {logging_mixin.py:188} INFO - ('e5029541-a82c-4aae-8e89-db9834c21d0f', '2fe46839-a496-453a-a617-686238315ca3', 'Mr. Anthony Moreno', 'manager', 65358.08, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.444+0530] {logging_mixin.py:188} INFO - ('3d53f36d-fc10-4ccc-be70-49d6413b211a', 'd0aead11-c305-4cf6-ad5b-7df7671ff342', 'Rachel Holloway', 'security', 105705.4, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.449+0530] {logging_mixin.py:188} INFO - ('643e3bdb-6932-4b04-8649-dec8a8ddf781', 'c3caeb58-3b55-481b-bb2d-9acb8a785dbe', 'Christopher Brown', 'security', 52358.01, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.452+0530] {logging_mixin.py:188} INFO - ('3847f8dd-74d6-4315-8c5c-e1beb65216c2', 'ca53c679-a2b3-49fd-b997-02286e611beb', 'Angelica Elliott', 'manager', 61493.82, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.453+0530] {logging_mixin.py:188} INFO - ('4f2de05a-fcc3-4687-9d33-039331206ae5', '24748b17-fcea-4ac6-9feb-0b240dd60044', 'Susan Brown', 'customer service', 79032.26, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.460+0530] {logging_mixin.py:188} INFO - ('15709b35-177b-481a-bc35-439cc94656b4', '76e578df-9903-4320-9763-061f09c0bdba', 'Rebecca Wang', 'security', 65209.73, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.461+0530] {logging_mixin.py:188} INFO - ('973de927-5a49-4f3d-aaad-d50a4bb5217a', '4e0b330b-ad4e-42a9-9f38-55b5fb2e2b51', 'Karen Fitzgerald', 'manager', 104453.19, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.465+0530] {logging_mixin.py:188} INFO - ('42b0260a-cb00-444f-a034-b411342872af', 'f021f99c-985d-4b54-8ba0-8c80bf768f70', 'Angela Valentine', 'teller', 68705.05, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.468+0530] {logging_mixin.py:188} INFO - ('445fdec8-511b-485f-a598-84990ebbfa57', '1345ccac-9b98-4425-a830-bd56240b312f', 'Laura Nicholson', 'customer service', 104517.07, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.471+0530] {logging_mixin.py:188} INFO - ('70449de7-616c-4aeb-b5b7-5337b71188e8', '2c57c68e-40fb-48ae-90dd-710e1e7917ed', 'Robert Lee', 'manager', 39341.79, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.473+0530] {logging_mixin.py:188} INFO - ('f135ef1d-6be1-482f-8e68-7d39cbb5fe29', 'd65be54f-d583-419e-b41d-9156ee90f41f', 'Melanie Brown', 'customer service', 116225.96, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.474+0530] {logging_mixin.py:188} INFO - ('34fe4736-a7c7-4ba7-ae2f-4f198c06e2f8', 'd65f081a-192f-4e17-ad29-8a7e163bd40e', 'Cindy Villarreal', 'teller', 36471.66, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.480+0530] {logging_mixin.py:188} INFO - ('f267c630-66b6-443c-85a1-6c1273efedda', '31bd2c43-bdc0-41e1-987d-8909b6d7da0b', 'Brian Warner', 'customer service', 75146.66, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.484+0530] {logging_mixin.py:188} INFO - ('972cfd40-432a-42c4-bb58-6cc7e2156d6a', 'a33da548-a422-4704-a1f9-bbec4d809cc4', 'Randy Becker', 'customer service', 63251.05, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.489+0530] {logging_mixin.py:188} INFO - ('137ca71f-c6eb-46d2-9b7a-964e6d66afd9', '4df06955-064a-4b80-8a56-3cfc0f8ee03a', 'Jeremy Pierce', 'security', 51347.37, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.492+0530] {logging_mixin.py:188} INFO - ('557eb790-58b0-41a9-a8ae-474d514ba459', 'fad2a75b-1eac-49af-84f7-528fd38ae58b', 'Shannon Martin', 'security', 36474.9, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.494+0530] {logging_mixin.py:188} INFO - ('8781065c-6e59-4f22-90ad-6906547dc6fe', '3cc19ebb-1f39-4ba3-9c3c-926052ae7649', 'Christina Walker', 'customer service', 106429.16, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.496+0530] {logging_mixin.py:188} INFO - ('9b809b33-44f3-456f-ba57-e422005518a1', '0358f3d7-1e8d-4fb9-9e4e-8b1f8dc22cca', 'Angela Baird DDS', 'customer service', 104666.04, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.500+0530] {logging_mixin.py:188} INFO - ('f974f890-a3f9-4932-a22a-0062f39a330f', 'cb7400f0-1ac6-45cd-a531-7890fa5f385d', 'Judy Ortega', 'customer service', 83939.33, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.502+0530] {logging_mixin.py:188} INFO - ('222da6fb-5c90-45a2-9b7e-ca1bb4fef7ec', '9a76e6c5-5147-40e6-aa71-26fbe2ee2c78', 'Stephen Moore', 'manager', 117069.08, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.509+0530] {logging_mixin.py:188} INFO - ('58cd6029-8400-4585-a2cb-36096e0452af', 'ca53c679-a2b3-49fd-b997-02286e611beb', 'Kevin Nixon', 'manager', 67137.67, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.511+0530] {logging_mixin.py:188} INFO - ('ac34b5fd-c27e-4421-90e6-006c4643fe3e', '9ebdc262-e6f9-483c-84c2-aad056841bdb', 'Karen Gomez', 'security', 78839.21, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.516+0530] {logging_mixin.py:188} INFO - ('e32ed0f5-4d87-48c0-9d6d-be59b56525c7', '8124d67f-c683-4821-abad-a9cb96bf82ec', 'Michael Garcia', 'manager', 83874.76, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.518+0530] {logging_mixin.py:188} INFO - ('4db2d2e0-93a3-4879-b125-9e04a193ce7b', '7cd0db9c-a043-46b4-ba57-8bee4e6d6823', 'Thomas Cain', 'security', 83083.83, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.524+0530] {logging_mixin.py:188} INFO - ('7c612354-fb2d-4da0-ad0c-d235027e6949', '421f1f2c-a4e5-4c50-81e4-6a86c107193e', 'Gary Franklin', 'security', 103898.49, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.526+0530] {logging_mixin.py:188} INFO - ('3be2cc31-96aa-45a0-bcfd-d864b69feac3', '9ebdc262-e6f9-483c-84c2-aad056841bdb', 'Jonathan Martinez', 'teller', 65197.51, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.528+0530] {logging_mixin.py:188} INFO - ('3c1fbb64-3fd6-457d-a3ea-8ad448a3a9cc', 'cb7400f0-1ac6-45cd-a531-7890fa5f385d', 'Edward Larson', 'manager', 55783.21, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.529+0530] {logging_mixin.py:188} INFO - ('01191fcc-15d1-4a8b-90c7-e1a423c0a0f0', 'c455330a-f3a5-4590-ac80-71fe10e251a9', 'Jeremy Clark', 'customer service', 88510.94, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.531+0530] {logging_mixin.py:188} INFO - ('d4154329-4def-4f0c-af74-1252397d600b', '0549e3fc-7c49-4afd-abfa-7aafe7a10018', 'Jason Barrett', 'security', 31520.52, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.532+0530] {logging_mixin.py:188} INFO - ('6676b82d-a525-4cfa-a936-3a7810ca06b4', '06c68314-2b07-4094-b51b-fc27829458b9', 'Stephanie Ramirez PhD', 'manager', 60038.78, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.533+0530] {logging_mixin.py:188} INFO - ('24614bb0-5284-487b-881c-ba6a94d9e18a', '8e0735f7-b8ee-4805-a231-75d925fa06c9', 'Mary Parker', 'customer service', 67848.67, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.535+0530] {logging_mixin.py:188} INFO - ('ada98b8a-4a81-4734-81cd-23c7de77c47a', '3cc19ebb-1f39-4ba3-9c3c-926052ae7649', 'April Kim', 'teller', 31921.59, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.537+0530] {logging_mixin.py:188} INFO - ('837b2402-85ae-42fc-86b5-d01c460971b5', 'fad2a75b-1eac-49af-84f7-528fd38ae58b', 'Andrew Brown', 'manager', 55003.78, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.540+0530] {logging_mixin.py:188} INFO - ('194dc82a-8b81-4aab-9773-85b7ed423f63', 'a20f9686-38b4-4e66-b342-a45f3eb3e79a', 'Tonya Wright', 'security', 95612.77, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.543+0530] {logging_mixin.py:188} INFO - ('d00c0725-ec15-434e-8fa6-b3571d5b20a5', '63edbb36-10ed-429c-8111-3260eadc6f50', 'Steven Mercer', 'manager', 85617.19, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
